slug,slug,value,read_at,reader
SC4,water_level,0.53000,2023-04-22 00:12:15,A1
SC4,water_level,0.53000,2023-04-21 23:12:15,A1
SC4,water_level,0.53000,2023-04-21 22:12:15,A1
SC4,water_level,0.53000,2023-04-21 21:12:15,A1
SC4,water_level,0.53000,2023-04-21 20:12:15,A1
SC4,water_level,0.53000,2023-04-21 19:12:15,A1
SC4,water_level,0.53000,2023-04-21 18:12:16,A1
SC4,water_level,0.53000,2023-04-21 17:12:15,A1
SC4,water_level,0.53000,2023-04-21 16:12:15,A1
SC4,water_level,0.53000,2023-04-21 15:12:15,A1
SC4,water_level,0.53000,2023-04-21 14:12:16,A1
SC4,water_level,0.53000,2023-04-21 13:12:14,A1
SC4,water_level,0.53000,2023-04-21 12:12:14,A1
SC4,water_level,0.53000,2023-04-21 11:12:14,A1
SC4,water_level,0.53000,2023-04-21 10:12:15,A1
SC4,water_level,0.53000,2023-04-21 09:12:14,A1
SC4,water_level,0.53000,2023-04-21 08:12:14,A1
SC4,water_level,0.53000,2023-04-21 07:12:14,A1
SC4,water_level,0.53000,2023-04-21 06:12:15,A1
SC4,water_level,0.56000,2023-04-21 05:12:16,A1
SC4,water_level,0.53000,2023-04-21 04:12:16,A1
SC4,water_level,0.56000,2023-04-21 03:12:16,A1
SC4,water_level,0.56000,2023-04-21 02:12:16,A1
SC4,water_level,0.56000,2023-04-21 01:12:16,A1
SC4,water_level,0.56000,2023-04-21 00:12:16,A1
SC4,water_level,0.56000,2023-04-20 23:12:16,A1
SC4,water_level,0.53000,2023-04-20 22:12:16,A1
SC4,water_level,0.56000,2023-04-20 21:12:15,A1
SC4,water_level,0.56000,2023-04-20 20:12:15,A1
SC4,water_level,0.53000,2023-04-20 19:12:15,A1
SC4,water_level,0.53000,2023-04-20 18:12:16,A1
SC4,water_level,0.53000,2023-04-20 17:12:16,A1
SC4,water_level,0.53000,2023-04-20 16:12:16,A1
SC4,water_level,0.53000,2023-04-20 15:12:16,A1
SC4,water_level,0.53000,2023-04-20 14:12:17,A1
SC4,water_level,0.53000,2023-04-20 13:12:17,A1
SC4,water_level,0.53000,2023-04-20 12:12:17,A1
SC4,water_level,0.53000,2023-04-20 11:12:17,A1
SC4,water_level,0.53000,2023-04-20 10:12:17,A1
SC4,water_level,0.53000,2023-04-20 09:12:15,A1
SC4,water_level,0.53000,2023-04-20 08:12:15,A1
SC4,water_level,0.53000,2023-04-20 07:12:15,A1
SC4,water_level,0.53000,2023-04-20 06:12:16,A1
SC4,water_level,0.53000,2023-04-20 05:12:16,A1
SC4,water_level,0.56000,2023-04-20 04:12:16,A1
SC4,water_level,0.56000,2023-04-20 03:12:16,A1
SC4,water_level,0.56000,2023-04-20 02:12:16,A1
SC4,water_level,0.56000,2023-04-20 01:12:16,A1
SC4,water_level,0.56000,2023-04-20 00:12:16,A1
SC4,water_level,0.56000,2023-04-19 23:12:16,A1
SC4,water_level,0.56000,2023-04-19 22:12:17,A1
SC4,water_level,0.56000,2023-04-19 21:12:16,A1
SC4,water_level,0.56000,2023-04-19 20:12:16,A1
SC4,water_level,0.56000,2023-04-19 19:12:16,A1
SC4,water_level,0.56000,2023-04-19 18:12:17,A1
SC4,water_level,0.56000,2023-04-19 17:12:17,A1
SC4,water_level,0.56000,2023-04-19 16:12:17,A1
SC4,water_level,0.56000,2023-04-19 15:12:17,A1
SC4,water_level,0.53000,2023-04-19 14:12:17,A1
SC4,water_level,0.53000,2023-04-19 13:12:17,A1
SC4,water_level,0.53000,2023-04-19 12:12:17,A1
SC4,water_level,0.53000,2023-04-19 11:12:17,A1
SC4,water_level,0.53000,2023-04-19 10:12:17,A1
SC4,water_level,0.53000,2023-04-19 09:12:17,A1
SC4,water_level,0.53000,2023-04-19 08:12:17,A1
SC4,water_level,0.53000,2023-04-19 07:12:17,A1
SC4,water_level,0.56000,2023-04-19 06:12:17,A1
SC4,water_level,0.53000,2023-04-19 05:12:17,A1
SC4,water_level,0.56000,2023-04-19 04:12:17,A1
SC4,water_level,0.56000,2023-04-19 03:12:17,A1
SC4,water_level,0.58000,2023-04-19 02:12:17,A1
SC4,water_level,0.56000,2023-04-19 01:12:17,A1
SC4,water_level,0.56000,2023-04-19 00:12:17,A1
SC4,water_level,0.56000,2023-04-18 23:12:18,A1
SC4,water_level,0.58000,2023-04-18 22:12:18,A1
SC4,water_level,0.56000,2023-04-18 21:12:17,A1
SC4,water_level,0.58000,2023-04-18 20:12:17,A1
SC4,water_level,0.58000,2023-04-18 19:12:17,A1
SC4,water_level,0.58000,2023-04-18 18:12:18,A1
SC4,water_level,0.58000,2023-04-18 17:12:18,A1
SC4,water_level,0.58000,2023-04-18 16:12:18,A1
SC4,water_level,0.58000,2023-04-18 15:12:19,A1
SC4,water_level,0.58000,2023-04-18 14:12:19,A1
SC4,water_level,0.58000,2023-04-18 13:12:19,A1
SC4,water_level,0.58000,2023-04-18 12:12:19,A1
SC4,water_level,0.58000,2023-04-18 11:12:19,A1
SC4,water_level,0.58000,2023-04-18 10:12:19,A1
SC4,water_level,0.58000,2023-04-18 09:12:19,A1
SC4,water_level,0.61000,2023-04-18 08:12:19,A1
SC4,water_level,0.58000,2023-04-18 07:12:19,A1
SC4,water_level,0.61000,2023-04-18 06:12:19,A1
SC4,water_level,0.61000,2023-04-18 05:12:18,A1
SC4,water_level,0.61000,2023-04-18 04:12:18,A1
SC4,water_level,0.61000,2023-04-18 03:12:18,A1
SC4,water_level,0.61000,2023-04-18 02:12:18,A1
SC4,water_level,0.61000,2023-04-18 01:12:17,A1
SC4,water_level,0.61000,2023-04-18 00:12:17,A1
SC4,water_level,0.61000,2023-04-17 23:12:17,A1
SC4,water_level,0.61000,2023-04-17 22:12:18,A1
SC4,water_level,0.61000,2023-04-17 21:12:17,A1
SC4,water_level,0.61000,2023-04-17 20:12:17,A1
SC4,water_level,0.61000,2023-04-17 19:12:17,A1
SC4,water_level,0.61000,2023-04-17 18:12:18,A1
SC4,water_level,0.61000,2023-04-17 17:12:18,A1
SC4,water_level,0.61000,2023-04-17 16:12:18,A1
SC4,water_level,0.61000,2023-04-17 15:12:18,A1
SC4,water_level,0.64000,2023-04-17 14:12:19,A1
SC4,water_level,0.64000,2023-04-17 13:12:18,A1
SC4,water_level,0.61000,2023-04-17 12:12:18,A1
SC4,water_level,0.64000,2023-04-17 11:12:18,A1
SC4,water_level,0.64000,2023-04-17 10:12:19,A1
SC4,water_level,0.64000,2023-04-17 09:12:18,A1
SC4,water_level,0.64000,2023-04-17 08:12:18,A1
SC4,water_level,0.61000,2023-04-17 07:12:18,A1
SC4,water_level,0.64000,2023-04-17 06:12:19,A1
SC4,water_level,0.64000,2023-04-17 05:12:18,A1
SC4,water_level,0.61000,2023-04-17 04:12:18,A1
SC4,water_level,0.61000,2023-04-17 03:12:18,A1
SC4,water_level,0.61000,2023-04-17 02:12:18,A1
SC4,water_level,0.61000,2023-04-17 01:12:18,A1
SC4,water_level,0.61000,2023-04-17 00:12:18,A1
SC4,water_level,0.58000,2023-04-16 23:12:18,A1
SC4,water_level,0.58000,2023-04-16 22:12:18,A1
SC4,water_level,0.56000,2023-04-16 21:12:17,A1
SC4,water_level,0.56000,2023-04-16 20:12:17,A1
SC4,water_level,0.56000,2023-04-16 19:12:17,A1
SC4,water_level,0.53000,2023-04-16 18:12:18,A1
SC4,water_level,0.53000,2023-04-16 17:12:19,A1
SC4,water_level,0.53000,2023-04-16 16:12:19,A1
SC4,water_level,0.53000,2023-04-16 15:12:19,A1
SC4,water_level,0.53000,2023-04-16 14:12:19,A1
SC4,water_level,0.53000,2023-04-16 13:12:18,A1
SC4,water_level,0.53000,2023-04-16 12:12:18,A1
SC4,water_level,0.53000,2023-04-16 11:12:18,A1
SC4,water_level,0.53000,2023-04-16 10:12:19,A1
SC4,water_level,0.53000,2023-04-16 09:12:19,A1
SC4,water_level,0.53000,2023-04-16 08:12:19,A1
SC4,water_level,0.53000,2023-04-16 07:12:19,A1
SC4,water_level,0.53000,2023-04-16 06:12:19,A1
SC4,water_level,0.53000,2023-04-16 05:12:18,A1
SC4,water_level,0.53000,2023-04-16 04:12:18,A1
SC4,water_level,0.53000,2023-04-16 03:12:18,A1
SC4,water_level,0.53000,2023-04-16 02:12:18,A1
SC4,water_level,0.56000,2023-04-16 01:12:18,A1
SC4,water_level,0.56000,2023-04-16 00:12:18,A1
SC4,water_level,0.53000,2023-04-15 23:12:18,A1
SC4,water_level,0.53000,2023-04-15 22:12:19,A1
SC4,water_level,0.53000,2023-04-15 21:12:19,A1
SC4,water_level,0.53000,2023-04-15 20:12:19,A1
SC4,water_level,0.53000,2023-04-15 19:12:19,A1
SC4,water_level,0.53000,2023-04-15 18:12:19,A1
SC4,water_level,0.53000,2023-04-15 17:12:18,A1
SC4,water_level,0.53000,2023-04-15 16:12:18,A1
SC4,water_level,0.53000,2023-04-15 15:12:18,A1
SC4,water_level,0.51000,2023-04-15 14:12:19,A1
SC4,water_level,0.51000,2023-04-15 13:12:20,A1
SC4,water_level,0.51000,2023-04-15 12:12:20,A1
SC4,water_level,0.51000,2023-04-15 11:12:20,A1
SC4,water_level,0.51000,2023-04-15 10:12:20,A1
SC4,water_level,0.53000,2023-04-15 09:12:19,A1
SC4,water_level,0.53000,2023-04-15 08:12:19,A1
SC4,water_level,0.53000,2023-04-15 07:12:19,A1
SC4,water_level,0.53000,2023-04-15 06:12:20,A1
SC4,water_level,0.53000,2023-04-15 05:12:19,A1
SC4,water_level,0.53000,2023-04-15 04:12:19,A1
SC4,water_level,0.53000,2023-04-15 03:12:19,A1
SC4,water_level,0.53000,2023-04-15 02:12:19,A1
SC4,water_level,0.53000,2023-04-15 01:12:19,A1
SC4,water_level,0.53000,2023-04-15 00:12:19,A1
SC4,water_level,0.53000,2023-04-14 23:12:19,A1
SC4,water_level,0.53000,2023-04-14 22:12:19,A1
SC4,water_level,0.53000,2023-04-14 21:12:19,A1
SC4,water_level,0.53000,2023-04-14 20:12:19,A1
SC4,water_level,0.53000,2023-04-14 19:12:19,A1
SC4,water_level,0.53000,2023-04-14 18:12:19,A1
SC4,water_level,0.56000,2023-04-14 17:12:20,A1
SC4,water_level,0.56000,2023-04-14 16:12:20,A1
SC4,water_level,0.56000,2023-04-14 15:12:20,A1
SC4,water_level,0.53000,2023-04-14 14:12:20,A1
SC4,water_level,0.53000,2023-04-14 13:12:19,A1
SC4,water_level,0.53000,2023-04-14 12:12:19,A1
SC4,water_level,0.53000,2023-04-14 11:12:19,A1
SC4,water_level,0.56000,2023-04-14 10:12:20,A1
SC4,water_level,0.53000,2023-04-14 09:12:19,A1
SC4,water_level,0.56000,2023-04-14 08:12:19,A1
SC4,water_level,0.56000,2023-04-14 07:12:19,A1
SC4,water_level,0.56000,2023-04-14 06:12:20,A1
SC4,water_level,0.56000,2023-04-14 05:12:20,A1
SC4,water_level,0.56000,2023-04-14 04:12:20,A1
SC4,water_level,0.56000,2023-04-14 03:12:20,A1
SC4,water_level,0.58000,2023-04-14 02:12:20,A1
SC4,water_level,0.58000,2023-04-14 01:12:20,A1
SC4,water_level,0.58000,2023-04-14 00:12:20,A1
SC4,water_level,0.58000,2023-04-13 23:12:20,A1
SC4,water_level,0.58000,2023-04-13 22:12:21,A1
SC4,water_level,0.58000,2023-04-13 21:12:21,A1
SC4,water_level,0.58000,2023-04-13 20:12:21,A1
SC4,water_level,0.58000,2023-04-13 19:12:21,A1
SC4,water_level,0.58000,2023-04-13 18:12:21,A1
SC4,water_level,0.61000,2023-04-13 17:12:21,A1
SC4,water_level,0.61000,2023-04-13 16:12:21,A1
SC4,water_level,0.61000,2023-04-13 15:12:21,A1
SC4,water_level,0.61000,2023-04-13 14:12:21,A1
SC4,water_level,0.61000,2023-04-13 13:12:21,A1
SC4,water_level,0.61000,2023-04-13 12:12:21,A1
SC4,water_level,0.61000,2023-04-13 11:12:21,A1
SC4,water_level,0.61000,2023-04-13 10:12:21,A1
SC4,water_level,0.64000,2023-04-13 09:12:20,A1
SC4,water_level,0.64000,2023-04-13 08:12:20,A1
SC4,water_level,0.61000,2023-04-13 07:12:20,A1
SC4,water_level,0.61000,2023-04-13 06:12:21,A1
SC4,water_level,0.64000,2023-04-13 05:12:22,A1
SC4,water_level,0.64000,2023-04-13 04:12:22,A1
SC4,water_level,0.64000,2023-04-13 03:12:22,A1
SC4,water_level,0.64000,2023-04-13 02:12:22,A1
SC4,water_level,0.64000,2023-04-13 01:12:22,A1
SC4,water_level,0.64000,2023-04-13 00:12:22,A1
SC4,water_level,0.66000,2023-04-12 23:12:22,A1
SC4,water_level,0.66000,2023-04-12 22:12:22,A1
SC4,water_level,0.66000,2023-04-12 21:12:20,A1
SC4,water_level,0.66000,2023-04-12 20:12:20,A1
SC4,water_level,0.69000,2023-04-12 19:12:20,A1
SC4,water_level,0.66000,2023-04-12 18:12:20,A1
SC4,water_level,0.66000,2023-04-12 17:12:20,A1
SC4,water_level,0.69000,2023-04-12 16:12:20,A1
SC4,water_level,0.66000,2023-04-12 15:12:20,A1
SC4,water_level,0.69000,2023-04-12 14:12:20,A1
SC4,water_level,0.69000,2023-04-12 13:12:20,A1
SC4,water_level,0.69000,2023-04-12 12:12:20,A1
SC4,water_level,0.69000,2023-04-12 11:12:20,A1
SC4,water_level,0.69000,2023-04-12 10:12:21,A1
SC4,water_level,0.69000,2023-04-12 09:12:21,A1
SC4,water_level,0.69000,2023-04-12 08:12:21,A1
SC4,water_level,0.66000,2023-04-12 07:12:21,A1
SC4,water_level,0.69000,2023-04-12 06:12:21,A1
SC4,water_level,0.69000,2023-04-12 05:12:21,A1
SC4,water_level,0.69000,2023-04-12 04:12:21,A1
SC4,water_level,0.69000,2023-04-12 03:12:21,A1
SC4,water_level,0.69000,2023-04-12 02:12:21,A1
SC4,water_level,0.71000,2023-04-12 01:12:21,A1
SC4,water_level,0.71000,2023-04-12 00:12:21,A1
SC4,water_level,0.71000,2023-04-11 23:12:21,A1
SC4,water_level,0.69000,2023-04-11 22:12:22,A1
SC4,water_level,0.69000,2023-04-11 21:12:21,A1
SC4,water_level,0.71000,2023-04-11 20:12:21,A1
SC4,water_level,0.71000,2023-04-11 19:12:21,A1
SC4,water_level,0.71000,2023-04-11 18:12:22,A1
SC4,water_level,0.71000,2023-04-11 17:12:21,A1
SC4,water_level,0.69000,2023-04-11 16:12:21,A1
SC4,water_level,0.66000,2023-04-11 15:12:21,A1
SC4,water_level,0.69000,2023-04-11 14:12:21,A1
SC4,water_level,0.66000,2023-04-11 13:12:21,A1
SC4,water_level,0.66000,2023-04-11 12:12:21,A1
SC4,water_level,0.64000,2023-04-11 11:12:21,A1
SC4,water_level,0.64000,2023-04-11 10:12:22,A1
SC4,water_level,0.64000,2023-04-11 09:12:22,A1
SC4,water_level,0.64000,2023-04-11 08:12:22,A1
SC4,water_level,0.64000,2023-04-11 07:12:22,A1
SC4,water_level,0.64000,2023-04-11 06:12:22,A1
SC4,water_level,0.64000,2023-04-11 05:12:21,A1
SC4,water_level,0.61000,2023-04-11 04:12:21,A1
SC4,water_level,0.61000,2023-04-11 03:12:21,A1
SC4,water_level,0.58000,2023-04-11 02:12:21,A1
SC4,water_level,0.58000,2023-04-11 01:12:21,A1
SC4,water_level,0.58000,2023-04-11 00:12:21,A1
SC4,water_level,0.58000,2023-04-10 23:12:21,A1
SC4,water_level,0.56000,2023-04-10 22:12:22,A1
SC4,water_level,0.56000,2023-04-10 21:12:22,A1
SC4,water_level,0.53000,2023-04-10 20:12:22,A1
SC4,water_level,0.53000,2023-04-10 19:12:22,A1
SC4,water_level,0.51000,2023-04-10 18:12:23,A1
SC4,water_level,0.51000,2023-04-10 17:12:23,A1
SC4,water_level,0.51000,2023-04-10 16:12:23,A1
SC4,water_level,0.51000,2023-04-10 15:12:23,A1
SC4,water_level,0.51000,2023-04-10 14:12:23,A1
SC4,water_level,0.48000,2023-04-10 13:12:21,A1
SC4,water_level,0.51000,2023-04-10 12:12:21,A1
SC4,water_level,0.48000,2023-04-10 11:12:21,A1
SC4,water_level,0.48000,2023-04-10 10:12:22,A1
SC4,water_level,0.48000,2023-04-10 09:12:23,A1
SC4,water_level,0.48000,2023-04-10 08:12:23,A1
SC4,water_level,0.48000,2023-04-10 07:12:23,A1
SC4,water_level,0.48000,2023-04-10 06:12:23,A1
SC4,water_level,0.48000,2023-04-10 05:12:23,A1
SC4,water_level,0.46000,2023-04-10 04:12:23,A1
SC4,water_level,0.46000,2023-04-10 03:12:23,A1
SC4,water_level,0.46000,2023-04-10 02:12:23,A1
SC4,water_level,0.46000,2023-04-10 01:12:23,A1
SC4,water_level,0.46000,2023-04-10 00:12:23,A1
SC4,water_level,0.46000,2023-04-09 23:12:23,A1
SC4,water_level,0.46000,2023-04-09 22:12:23,A1
SC4,water_level,0.46000,2023-04-09 21:12:22,A1
SC4,water_level,0.46000,2023-04-09 20:12:22,A1
SC4,water_level,0.46000,2023-04-09 19:12:22,A1
SC4,water_level,0.46000,2023-04-09 18:12:23,A1
SC4,water_level,0.46000,2023-04-09 17:12:23,A1
SC4,water_level,0.46000,2023-04-09 16:12:23,A1
SC4,water_level,0.46000,2023-04-09 15:12:23,A1
SC4,water_level,0.46000,2023-04-09 14:12:24,A1
SC4,water_level,0.43000,2023-04-09 13:12:22,A1
SC4,water_level,0.43000,2023-04-09 12:12:22,A1
SC4,water_level,0.46000,2023-04-09 11:12:22,A1
SC4,water_level,0.43000,2023-04-09 10:12:23,A1
SC4,water_level,0.43000,2023-04-09 09:12:23,A1
SC4,water_level,0.43000,2023-04-09 08:12:23,A1
SC4,water_level,0.43000,2023-04-09 07:12:23,A1
SC4,water_level,0.43000,2023-04-09 06:12:24,A1
SC4,water_level,0.43000,2023-04-09 05:12:24,A1
SC4,water_level,0.43000,2023-04-09 04:12:24,A1
SC4,water_level,0.43000,2023-04-09 03:12:24,A1
SC4,water_level,0.43000,2023-04-09 02:12:24,A1
SC4,water_level,0.43000,2023-04-09 01:12:24,A1
SC4,water_level,0.43000,2023-04-09 00:12:24,A1
SC4,water_level,0.43000,2023-04-08 23:12:24,A1
SC4,water_level,0.43000,2023-04-08 22:12:24,A1
SC4,water_level,0.43000,2023-04-08 21:12:25,A1
SC4,water_level,0.43000,2023-04-08 20:12:25,A1
SC4,water_level,0.43000,2023-04-08 19:12:25,A1
SC4,water_level,0.43000,2023-04-08 18:12:25,A1
SC4,water_level,0.41000,2023-04-08 17:12:24,A1
SC4,water_level,0.43000,2023-04-08 16:12:24,A1
SC4,water_level,0.43000,2023-04-08 15:12:24,A1
SC4,water_level,0.43000,2023-04-08 14:12:25,A1
SC4,water_level,0.43000,2023-04-08 13:12:25,A1
SC4,water_level,0.43000,2023-04-08 12:12:25,A1
SC4,water_level,0.41000,2023-04-08 11:12:25,A1
SC4,water_level,0.43000,2023-04-08 10:12:25,A1
SC4,water_level,0.41000,2023-04-08 09:12:23,A1
SC4,water_level,0.43000,2023-04-08 08:12:23,A1
SC4,water_level,0.41000,2023-04-08 07:12:23,A1
SC4,water_level,0.41000,2023-04-08 06:12:24,A1
SC4,water_level,0.41000,2023-04-08 05:12:24,A1
SC4,water_level,0.41000,2023-04-08 04:12:24,A1
SC4,water_level,0.41000,2023-04-08 03:12:24,A1
SC4,water_level,0.41000,2023-04-08 02:12:24,A1
SC4,water_level,0.41000,2023-04-08 01:12:24,A1
SC4,water_level,0.41000,2023-04-08 00:12:24,A1
SC4,water_level,0.41000,2023-04-07 23:12:24,A1
SC4,water_level,0.41000,2023-04-07 22:12:24,A1
SC4,water_level,0.41000,2023-04-07 21:12:25,A1
SC4,water_level,0.41000,2023-04-07 20:12:25,A1
SC4,water_level,0.41000,2023-04-07 19:12:25,A1
SC4,water_level,0.41000,2023-04-07 18:12:25,A1
SC4,water_level,0.41000,2023-04-07 17:12:24,A1
SC4,water_level,0.41000,2023-04-07 16:12:24,A1
SC4,water_level,0.43000,2023-04-07 15:12:24,A1
SC4,water_level,0.41000,2023-04-07 14:12:25,A1
SC4,water_level,0.41000,2023-04-07 13:12:24,A1
SC4,water_level,0.41000,2023-04-07 12:12:24,A1
SC4,water_level,0.41000,2023-04-07 11:12:24,A1
SC4,water_level,0.41000,2023-04-07 10:12:25,A1
SC4,water_level,0.41000,2023-04-07 09:12:23,A1
SC4,water_level,0.41000,2023-04-07 08:12:23,A1
SC4,water_level,0.41000,2023-04-07 07:12:23,A1
SC4,water_level,0.41000,2023-04-07 06:12:24,A1
SC4,water_level,0.41000,2023-04-07 05:12:25,A1
SC4,water_level,0.41000,2023-04-07 04:12:25,A1
SC4,water_level,0.41000,2023-04-07 03:12:25,A1
SC4,water_level,0.41000,2023-04-07 02:12:25,A1
SC4,water_level,0.41000,2023-04-07 01:12:25,A1
SC4,water_level,0.41000,2023-04-07 00:12:25,A1
SC4,water_level,0.41000,2023-04-06 23:12:25,A1
SC4,water_level,0.41000,2023-04-06 22:12:25,A1
SC4,water_level,0.41000,2023-04-06 21:12:25,A1
SC4,water_level,0.41000,2023-04-06 20:12:25,A1
SC4,water_level,0.41000,2023-04-06 19:12:25,A1
SC4,water_level,0.43000,2023-04-06 18:12:25,A1
SC4,water_level,0.41000,2023-04-06 17:12:24,A1
SC4,water_level,0.41000,2023-04-06 16:12:24,A1
SC4,water_level,0.41000,2023-04-06 15:12:24,A1
SC4,water_level,0.43000,2023-04-06 14:12:25,A1
SC4,water_level,0.41000,2023-04-06 13:12:26,A1
SC4,water_level,0.38000,2023-04-06 12:12:26,A1
SC4,water_level,0.38000,2023-04-06 11:12:26,A1
SC4,water_level,0.41000,2023-04-06 10:12:26,A1
SC4,water_level,0.46000,2023-04-06 09:12:25,A1
SC4,water_level,0.46000,2023-04-06 08:12:25,A1
SC4,water_level,0.46000,2023-04-06 07:12:25,A1
SC4,water_level,0.43000,2023-04-06 06:12:26,A1
SC4,water_level,0.43000,2023-04-06 05:12:26,A1
SC4,water_level,0.43000,2023-04-06 04:12:26,A1
SC4,water_level,0.43000,2023-04-06 03:12:26,A1
SC4,water_level,0.43000,2023-04-06 02:12:26,A1
SC4,water_level,0.41000,2023-04-06 01:12:26,A1
SC4,water_level,0.41000,2023-04-06 00:12:26,A1
SC4,water_level,0.41000,2023-04-05 23:12:26,A1
SC4,water_level,0.41000,2023-04-05 22:12:26,A1
SC4,water_level,0.38000,2023-04-05 21:12:25,A1
SC4,water_level,0.41000,2023-04-05 20:12:25,A1
SC4,water_level,0.41000,2023-04-05 19:12:25,A1
SC4,water_level,0.41000,2023-04-05 18:12:26,A1
SC4,water_level,0.41000,2023-04-05 17:12:26,A1
SC4,water_level,0.41000,2023-04-05 16:12:26,A1
SC4,water_level,0.41000,2023-04-05 15:12:26,A1
SC4,water_level,0.41000,2023-04-05 14:12:26,A1
SC4,water_level,0.41000,2023-04-05 13:12:26,A1
SC4,water_level,0.41000,2023-04-05 12:12:26,A1
SC4,water_level,0.41000,2023-04-05 11:12:26,A1
SC4,water_level,0.41000,2023-04-05 10:12:27,A1
SC4,water_level,0.41000,2023-04-05 09:12:25,A1
SC4,water_level,0.38000,2023-04-05 08:12:25,A1
SC4,water_level,0.41000,2023-04-05 07:12:25,A1
SC4,water_level,0.38000,2023-04-05 06:12:25,A1
SC4,water_level,0.38000,2023-04-05 05:12:25,A1
SC4,water_level,0.38000,2023-04-05 04:12:25,A1
SC4,water_level,0.38000,2023-04-05 03:12:25,A1
SC4,water_level,0.38000,2023-04-05 02:12:25,A1
SC4,water_level,0.38000,2023-04-05 01:12:25,A1
SC4,water_level,0.41000,2023-04-05 00:12:25,A1
SC4,water_level,0.41000,2023-04-04 23:12:25,A1
SC4,water_level,0.41000,2023-04-04 22:12:26,A1
SC4,water_level,0.41000,2023-04-04 21:12:25,A1
SC4,water_level,0.41000,2023-04-04 20:12:25,A1
SC4,water_level,0.41000,2023-04-04 19:12:25,A1
SC4,water_level,0.41000,2023-04-04 18:12:26,A1
SC4,water_level,0.41000,2023-04-04 17:12:27,A1
SC4,water_level,0.41000,2023-04-04 16:12:27,A1
SC4,water_level,0.41000,2023-04-04 15:12:27,A1
SC4,water_level,0.41000,2023-04-04 14:12:27,A1
SC4,water_level,0.41000,2023-04-04 13:12:27,A1
SC4,water_level,0.41000,2023-04-04 12:12:27,A1
SC4,water_level,0.41000,2023-04-04 11:12:27,A1
SC4,water_level,0.41000,2023-04-04 10:12:27,A1
SC4,water_level,0.41000,2023-04-04 09:12:27,A1
SC4,water_level,0.41000,2023-04-04 08:12:27,A1
SC4,water_level,0.41000,2023-04-04 07:12:27,A1
SC4,water_level,0.41000,2023-04-04 06:12:27,A1
SC4,water_level,0.41000,2023-04-04 05:12:25,A1
SC4,water_level,0.41000,2023-04-04 04:12:25,A1
SC4,water_level,0.41000,2023-04-04 03:12:25,A1
SC4,water_level,0.41000,2023-04-04 02:12:25,A1
SC4,water_level,0.41000,2023-04-04 01:12:25,A1
SC4,water_level,0.41000,2023-04-04 00:12:25,A1
SC4,water_level,0.41000,2023-04-03 23:12:25,A1
SC4,water_level,0.41000,2023-04-03 22:12:26,A1
SC4,water_level,0.41000,2023-04-03 21:12:26,A1
SC4,water_level,0.41000,2023-04-03 20:12:26,A1
SC4,water_level,0.41000,2023-04-03 19:12:26,A1
SC4,water_level,0.41000,2023-04-03 18:12:27,A1
SC4,water_level,0.41000,2023-04-03 17:12:27,A1
SC4,water_level,0.41000,2023-04-03 16:12:27,A1
SC4,water_level,0.41000,2023-04-03 15:12:27,A1
SC4,water_level,0.41000,2023-04-03 14:12:27,A1
SC4,water_level,0.41000,2023-04-03 13:12:26,A1
SC4,water_level,0.41000,2023-04-03 12:12:26,A1
SC4,water_level,0.41000,2023-04-03 11:12:26,A1
SC4,water_level,0.41000,2023-04-03 10:12:27,A1
SC4,water_level,0.41000,2023-04-03 09:12:28,A1
SC4,water_level,0.41000,2023-04-03 08:12:28,A1
SC4,water_level,0.41000,2023-04-03 07:12:28,A1
SC4,water_level,0.41000,2023-04-03 06:12:28,A1
SC4,water_level,0.41000,2023-04-03 05:12:27,A1
SC4,water_level,0.41000,2023-04-03 04:12:27,A1
SC4,water_level,0.41000,2023-04-03 03:12:27,A1
SC4,water_level,0.41000,2023-04-03 02:12:27,A1
SC4,water_level,0.41000,2023-04-03 01:12:27,A1
SC4,water_level,0.41000,2023-04-03 00:12:27,A1
SC4,water_level,0.41000,2023-04-02 23:12:27,A1
SC4,water_level,0.43000,2023-04-02 22:12:27,A1
SC4,water_level,0.41000,2023-04-02 21:12:27,A1
SC4,water_level,0.41000,2023-04-02 20:12:27,A1
SC4,water_level,0.41000,2023-04-02 19:12:27,A1
SC4,water_level,0.41000,2023-04-02 18:12:27,A1
SC4,water_level,0.41000,2023-04-02 17:12:26,A1
SC4,water_level,0.41000,2023-04-02 16:12:26,A1
SC4,water_level,0.41000,2023-04-02 15:12:26,A1
SC4,water_level,0.41000,2023-04-02 14:12:27,A1
SC4,water_level,0.41000,2023-04-02 13:12:27,A1
SC4,water_level,0.41000,2023-04-02 12:12:27,A1
SC4,water_level,0.41000,2023-04-02 11:12:27,A1
SC4,water_level,0.41000,2023-04-02 10:12:27,A1
SC4,water_level,0.41000,2023-04-02 09:12:27,A1
SC4,water_level,0.41000,2023-04-02 08:12:27,A1
SC4,water_level,0.41000,2023-04-02 07:12:27,A1
SC4,water_level,0.41000,2023-04-02 06:12:28,A1
SC4,water_level,0.41000,2023-04-02 05:12:27,A1
SC4,water_level,0.41000,2023-04-02 04:12:27,A1
SC4,water_level,0.41000,2023-04-02 03:12:27,A1
SC4,water_level,0.41000,2023-04-02 02:12:27,A1
SC4,water_level,0.41000,2023-04-02 01:12:27,A1
SC4,water_level,0.41000,2023-04-02 00:12:27,A1
SC4,water_level,0.41000,2023-04-01 23:12:27,A1
