"Release Year YYYY","Release Site Name","Release Site RKM Value","Release Site RKM Total","Release Date MMDDYYYY","Mark File Name","Mark Data Project Code and Name","Mark Site Name","Mark Date MMDDYYYY","Mark Count"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W12","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","300"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W13","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","319"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W22","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","200"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W23","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","279"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W32","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","400"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W33","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","317"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W42","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","400"
"2014","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/14/2014","BDL14037.W43","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","380"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","399"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W12","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,725"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W13","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,596"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","250"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W22","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,239"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W23","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,229"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","372"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W32","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,637"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W33","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,467"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","277"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W42","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,100"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14036.W43","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/5/2014","1,398"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14037.W14","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","298"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14037.W24","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","300"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14037.W34","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","323"
"2014","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/16/2014","BDL14037.W44","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","377"
"2014","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/17/2014","BDL14037.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","400"
"2014","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/17/2014","BDL14037.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","297"
"2014","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/17/2014","BDL14037.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","400"
"2014","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/17/2014","BDL14037.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/6/2014","399"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15040.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2015","175"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15040.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2015","225"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15040.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2015","385"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15040.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2015","513"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15041.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","6"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15041.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","303"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15041.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","426"
"2015","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2015","BDL15041.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","561"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W12","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","175"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W13","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","201"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W14","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","472"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W15","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","684"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W16","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","528"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W22","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","224"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W23","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","298"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W24","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","776"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W25","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","923"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W26","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","671"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W32","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","399"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W33","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","313"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W34","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","849"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W35","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","1,358"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W36","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","927"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W42","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","500"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W43","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","480"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W44","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","1,298"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W45","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","1,635"
"2015","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/8/2015","BDL15041.W46","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","1,272"
"2015","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/9/2015","BDL15041.W17","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","219"
"2015","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/9/2015","BDL15041.W27","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","357"
"2015","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/9/2015","BDL15041.W37","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","424"
"2015","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/9/2015","BDL15041.W47","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2015","501"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2016","BDL16041.W14","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","600"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2016","BDL16041.W24","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","717"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2016","BDL16041.W34","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","384"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/6/2016","BDL16041.W44","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","699"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/7/2016","BDL16041.W13","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","697"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/7/2016","BDL16041.W23","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","660"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/7/2016","BDL16041.W33","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","366"
"2016","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/7/2016","BDL16041.W43","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","672"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W15","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","883"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W16","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","923"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W25","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","969"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W26","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","1,072"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W35","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","506"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W36","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","399"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W45","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","728"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16040.W46","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","698"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","599"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W12","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","628"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","702"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W22","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","721"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","409"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W32","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","305"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","589"
"2016","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","3/28/2016","BDL16041.W42","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/10/2016","530"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","363"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W12","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","498"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","436"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W22","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","597"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","200"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W32","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","298"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","300"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/4/2016","BDL16040.W42","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","298"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W13","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","500"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W14","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","267"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W23","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","598"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W24","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","420"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W33","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","250"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W34","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","233"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W43","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","347"
"2016","NEWSOC - Newsome Creek","522.224.120.084.000","950","4/5/2016","BDL16040.W44","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","2/9/2016","375"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W16","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","200"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W17","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","300"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W26","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","300"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W27","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","298"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W36","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","501"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W37","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","435"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W46","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","599"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/3/2017","BDL16293.W47","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","559"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/4/2017","BDL16293.W15","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","201"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/4/2017","BDL16293.W25","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","300"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/4/2017","BDL16293.W35","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","536"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.031","897","4/4/2017","BDL16293.W45","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","564"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","199"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W12","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","300"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","199"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W22","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","200"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","423"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W32","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","599"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","472"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/12/2017","BDL16292.W42","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","599"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W13","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","200"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W14","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","300"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W23","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","200"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W24","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","298"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W33","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","401"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W34","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","599"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W43","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","500"
"2017","CLWRSF - South Fork Clearwater River","522.224.120.084","950","4/13/2017","BDL16292.W44","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/18/2016","499"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/4/2017","BDL16293.W11","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","399"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/4/2017","BDL16293.W21","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","398"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/4/2017","BDL16293.W31","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","598"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/4/2017","BDL16293.W41","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","699"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/5/2017","BDL16293.W12","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","401"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/5/2017","BDL16293.W22","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","400"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/5/2017","BDL16293.W32","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","637"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/5/2017","BDL16293.W42","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","660"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W13","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","799"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W14","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","365"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W23","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","1,029"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W24","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","435"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W33","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","969"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W34","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","610"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W43","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","1,696"
"2017","MEAD2C - Meadow Creek, South Fork Clearwater","522.224.120.053.014","933","4/10/2017","BDL16293.W44","BDL - Brian Leth Projects","CLWH - Clearwater Hatchery","10/19/2016","587"
"2018","CLWRSF - South Fork Clearwater River","522.224.120","866","3/27/2018","CBB18005.R02","CBB - Carrie Bretz Projects","DWOR - Dworshak National Fish Hatchery","1/5/2018","896"
"2018","CLWRSF - South Fork Clearwater River","522.224.120","866","3/27/2018","CBB18005.R04","CBB - Carrie Bretz Projects","DWOR - Dworshak National Fish Hatchery","1/5/2018","898"
"2018","CLWRSF - South Fork Clearwater River","522.224.120","866","3/27/2018","CBB18005.Z02","CBB - Carrie Bretz Projects","DWOR - Dworshak National Fish Hatchery","1/5/2018","1,000"
"2018","CLWRSF - South Fork Clearwater River","522.224.120","866","3/27/2018","CBB18005.Z04","CBB - Carrie Bretz Projects","DWOR - Dworshak National Fish Hatchery","1/5/2018","1,000"
"2018","CLWRSF - South Fork Clearwater River","522.224.120","866","4/9/2018","CBB18006.R43","CBB - Carrie Bretz Projects","DWOR - Dworshak National Fish Hatchery","1/6/2018","999"
"2018","CLWRSF - South Fork Clearwater River","522.224.120","866","4/9/2018","CBB18006.Z43","CBB - Carrie Bretz Projects","DWOR - Dworshak National Fish Hatchery","1/6/2018","1,100"
